Groups,GC
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
92,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
93,low
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
94,high
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
95,low
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
96,higher
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,mean
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,high
97,mean
97,mean
97,mean
97,mean
97,mean
97,mean
97,mean
97,mean
97,mean
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
98,high
99,high
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
99,mean
100,mean
100,high
100,high
100,high
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
100,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,high
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
101,mean
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
102,lower
103,mean
103,mean
103,mean
103,mean
103,mean
103,mean
103,mean
103,mean
103,mean
103,mean
103,mean
103,mean
103,mean
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
103,low
104,high
104,high
104,high
104,high
104,high
104,high
104,high
104,high
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
104,mean
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
105,higher
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,low
106,lower
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,low
107,lower
107,lower
107,lower
107,lower
107,lower
107,lower
107,lower
107,low
107,lower
107,lower
108,mean
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
108,low
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,mean
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
109,low
110,high
110,high
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
110,mean
111,high
111,high
111,high
111,high
111,high
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
111,mean
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
112,high
113,mean
113,mean
113,mean
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
113,low
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
114,mean
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
115,higher
116,higher
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
116,high
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
117,mean
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
118,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
119,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
120,higher
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
121,high
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,low
122,lower
122,lower
122,lower
122,lower
122,lower
122,lower
122,lower
122,lower
122,lower
122,lower
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,mean
123,low
123,low
123,low
123,low
123,low
123,low
123,low
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
124,higher
125,mean
125,mean
125,mean
125,mean
125,mean
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,high
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
125,mean
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
126,low
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
127,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
128,high
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
129,low
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
130,high
