Psum,smallest,small,average,large,lower,low,mean,high,higher,circular,linear,rep_cluster_707,MOBF,MOBP,MOBQ,MOBC,MOBH,MOBV,MPF_F,MPF_I,MPF_T,oriT_MOBP,PF09140.14,PF00528.25,PF03466.23,PF04335.16,PF13728.9,PF16932.8,PF00271.34,PF13817.9,PF11799.11,PF13520.9,PF01751.25,PF03524.18,PF12293.11,PF12696.10,PF02796.18,PF04945.16,PF00486.31,PF03050.17,PF13304.9,PF02775.24,PF06586.14,PF00126.30,PF02776.21,PF13560.9,PF00702.29,PF00005.30,PF00145.20,PF06067.14,PF01443.21,PF00665.29,PF06986.14,PF02899.20,PF08388.14,PF06952.14,PF02463.22,PF01609.24,PF18821.4,PF07690.19,PF00239.24,PF07732.18,PF01131.23,PF13700.9,PF05101.16,PF13671.9,PF08751.14,PF06406.14,PF01464.23,PF06122.14,PF07424.14,PF00440.26,PF00892.23,PF01580.21,PF19357.2,PF06290.14,PF00753.30,PF00532.24,PF13683.9,PF16509.8,PF00497.23,PF00816.24,PF13586.9,PF00817.23,PF08534.13,PF09673.13,PF07996.14,PF08535.13,PF13333.9,PF16816.8,PF13610.9,PF13518.9,PF04956.16,PF09676.13,PF02737.21,PF07728.17,PF09677.13,PF03135.17,PF00589.25,PF13276.9,PF01527.23,PF13434.9,PF03743.17,PF01850.24,PF12831.10,PF13007.10,PF13340.9,PF02374.18,PF00436.28,PF00717.26,PF19044.3,PF02534.17,PF07015.14,PF00437.23,PF02195.21,PF10609.12,PF06564.15,PF00122.23,PF02518.29,PF13751.9,PF01022.23,PF05309.14,PF01266.27,PF01547.28,PF05513.14,PF13708.9,PF11393.11,PF04610.17,PF01381.25,PF13342.9,PF13416.9,PF13604.9,PF00462.27,PF02811.22,PF07733.15,PF17657.4,PF13154.9,PF05284.15,PF13155.9,PF13442.9,PF14579.9,PF00034.24,PF18555.4
3.930042456,0,0,0.67,0.336633663,0,0,0,0.17,0.83,0.83,0.17,0,0,1,0,0,0,0,0,0,0,0,0.209756098,0.037414966,0.099767981,0,0,0.821656051,0.105392157,0,0,0,0.633333333,0,0.801242236,0.054020101,0.043699187,0.164179104,0,0.02448355,0.074652778,0,0,0.099767981,0,0.01,0.033639144,0.033613445,0.113445378,0,0.019130435,0.098720293,0,0.024390244,0,0,0.050925926,0.081610446,0.461538462,0.035772358,0.045486354,0.063218391,0.278959811,0.210440457,0,0.5,0,0,0.186897881,0,0,0,0,0,0,0,0,0,0.100133511,0.192170819,0,0.170454545,0,0,0,0,0,0,0.085714286,0.821656051,0.03470437,0.067924528,0,0,0,0.096069869,0,0,0.088584475,0.119047619,0.108998733,0.181818182,0,0.041044776,0,0.037931034,0,0,0.024390244,0,0,0.134165367,0.044,0.217171717,0.032786885,0.078488372,0.052439024,0.043307087,0.079136691,0.163265306,0.063241107,0,0.039711191,0,0,0,0.811320755,0,0.016832441,0.330769231,0.065088757,0,0,0,0,0,0,0,0.383928571,0.134969325,0,0.063218391,0
3.880798278,0.33,0.55,0.11,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.309756098,0,0.05800464,0,0,0,0,0,0,0,0,0,0,0,0.30995935,0,0,0.09716909,0,0,0,0.05800464,0,0,0,0,0,0,0,0.185557587,0,0,0,0,0,0.055495103,0.454382826,0.040650407,0.284114766,0,0,0.16639478,0,0,0,0,0,0,0,0,0,0,0,0,0.256281407,0,0,0,0,0,0,0,0,0,0.051975052,0,0,0,0.081619537,0.191194969,0,0,0,0.109170306,0,0,0.115981735,0,0,0,0,0.046641791,0,0,0,0.065468549,0,0,0,0,0.102,0,0,0.29505814,0,0,0,0.12755102,0,0,0.090252708,0,0,0,0,0.422037422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.805027604,0.33,0.66,0,0,0,0,0,1,0,1,0,0,0.33,0,0,0,0,0,0,0,0.67,0,0,0,0,0.246268657,0,0,0,0,0,0,0,0.191860465,0,0.248743719,0,0,0.423076923,0,0,0,0,0,0,0,0,0,0,0,0.172173913,0,0,0,0,0,0,0,0,0.16097561,0.277116865,0,0,0.161500816,0.573913043,0,0.361974406,0,0.38150289,0,0,0,0,0,0,0,0,0,0,0.704626335,0,0.45,0,0,0,0,0.411642412,0,0,0,0,0.124528302,0.492537313,0,0,0,0,0.507692308,0.271232877,0,0,0,0.246268657,0,0,0,0,0,0.43902439,0,0.385964912,0.308892356,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411642412,0,0,0,0.361974406,0,0,0,0,0,0,0,0,0,0,0
3.768501011,0.15,0.85,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.54,0,0.312195122,0,0,0,0,0,0,0,0,0,0,0,0,0.297738693,0.260162602,0,0,0,0.034722222,0,0,0,0,0,0,0.021008403,0.331932773,0,0.445217391,0.072212066,0,0,0,0,0,0.042437432,0,0.063414634,0.400279916,0,0,0.161500816,0,0,0,0,0,0,0,0.088838269,0.213114754,0,0,0,0.296482412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173584906,0,0,0,0,0,0,0.126027397,0,0,0,0,0.367537313,0,0,0,0,0,0,0,0.369734789,0.078,0,0,0.372093023,0.240243902,0,0,0.198979592,0.077075099,0,0,0,0,0,0,0,0,0,0,0.468007313,0,0,0,0,0,0,0,0,0,0,0
3.725990456,0,0,0,0.99009901,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.031707317,0.479591837,0.157772622,0,0,0,0.022058824,0.059233449,0,0.069230769,0,0,0,0,0,0,0.072649573,0.013006886,0.446180556,0,0,0.157772622,0,0.023636364,0.131498471,0.449579832,0,0,0,0.046617916,0,0,0,0,0.041666667,0,0,0.014634146,0,0,0,0,0,0.038135593,0,0,0,0,0,0.154897494,0,0.079268293,0,0,0.130653266,0.615384615,0.080106809,0,0,0,0,0,0,0,0,0,0,0,0,0.021383648,0,0,0.0703125,0,0,0,0.023744292,0.014285714,0.021546261,0,0,0.048507463,0,0,0,0.033376123,0,0,0,0,0,0.015151515,0.038748137,0,0,0.066929134,0.061151079,0,0.100790514,0,0.122743682,0.472527473,0,0,0,0,0.03289977,0,0.50887574,0.031078611,0,0,0,0,0,0,0,0.36809816,0,0.442528736,0
3.68407747,0.25,0.25,0.38,0.118811881,0,0,0,0.25,0.75,0.88,0.12,0,0.33,0,0.56,0,0,0,0,0,0.5,0,0.103658537,0,0.027842227,0.119402985,0,0,0.029411765,0.041811847,0.12244898,0,0,0.093023256,0,0.060301508,0.048780488,0,0.311965812,0.027543994,0.020833333,0.218181818,0,0.027842227,0.272727273,0.066363636,0.110091743,0.012605042,0,0,0.106086957,0.010968921,0,0.135254989,0,0,0,0.263329706,0,0.07804878,0.101469559,0.068965517,0.028368794,0.11908646,0.139130435,0,0.065813528,0,0.092485549,0,0,0,0,0,0,0,0.180904523,0.123076923,0.016021362,0,0,0,0.042477876,0.12244898,0.321428571,0,0.0997921,0,0.019047619,0,0.015424165,0,0.119402985,0,0,0.104803493,0,0.123076923,0.144292237,0,0.015209125,0,0.119402985,0.13619403,0.236842105,0.04137931,0.035036496,0.07830552,0.026607539,0.12244898,0,0.074882995,0.024,0.080808081,0.017883756,0.052325581,0.074390244,0.141732283,0.262589928,0.06122449,0.071146245,0,0,0,0,0,0,0.0997921,0.074215761,0,0,0.177330896,0,0,0,0,0,0,0,0.147239264,0,0.137931034,0
3.605849862,0.8,0,0,0.198019802,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.131707317,0,0,0,0,0,0.132352941,0.37630662,0,0,0,0,0,0,0,0,0.230769231,0.082631982,0.1875,0,0,0,0,0,0.165137615,0.113445378,0,0,0,0.049360146,0,0.119733925,0,0,0,0,0,0.087804878,0,0,0,0,0,0,0,0,0,0,0,0.123006834,0.295081967,0,0,0,0,0,0.072096128,0,0,0,0,0,0.482142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049315068,0,0.068441065,0,0,0,0,0.372413793,0,0.138639281,0,0.137755102,0,0,0,0,0,0.156976744,0.131707317,0.212598425,0.194244604,0,0,0,0.194945848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.568450982,0,0.33,0.67,0,0,0,1,0,0,0.67,0.33,0,0,1,0,0,0,0,0,0,0,0,0.18902439,0,0,0,0,0,0,0,0,0,0,0,0,0.194723618,0.105691057,0,0,0,0.180555556,0,0,0,0,0.140909091,0.159021407,0,0,0,0,0.095063985,0,0,0,0,0.240740741,0,0,0,0.072778167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261306533,0,0,0,0,0,0,0,0.464285714,0,0,0,0,0,0,0.065408805,0,0,0,0.227074236,0,0,0.047488584,0,0.06590621,0,0,0,0,0,0,0.133504493,0,0,0.202729045,0.241809672,0,0,0,0.225290698,0.252439024,0,0,0,0,0,0,0,0,0,0,0,0.118592196,0,0,0,0.315151515,0,0,0,0,0,0,0,0,0,0.587121212
3.365456578,0.13,0.6,0.07,0.198019802,0,0,0,0.07,0.93,1,0,0,0,0,0.73,0,0,0,0,0,0.93,0,0.148780488,0.079931973,0.078886311,0.049751244,0,0,0,0,0.035714286,0,0,0.03875969,0,0.144472362,0.076219512,0,0.02991453,0.031369549,0.024305556,0,0,0.078886311,0,0.012727273,0.103975535,0.028361345,0,0,0.2,0.086837294,0,0.015521064,0,0,0.032407407,0.081610446,0,0.043902439,0.160951714,0.195402299,0,0.199021207,0.057971014,0.029661017,0,0,0,0,0,0.061503417,0,0,0,0,0.100502513,0,0.054739653,0,0.115702479,0,0.024778761,0.017857143,0.178571429,0,0,0,0.042857143,0,0.03470437,0.059119497,0.049751244,0,0.15625,0,0,0.051282051,0.049315068,0.053968254,0.059569075,0,0.067164179,0.050373134,0.131578947,0,0.020437956,0.03465982,0,0,0.038986355,0.179407176,0.094,0.033670034,0.0804769,0.059593023,0.098780488,0.106299213,0.025179856,0.035714286,0.013833992,0,0.122743682,0.038461538,0,0,0,0.041580042,0.082631982,0,0.041420118,0.23583181,0.084848485,0.045751634,0.045751634,0.045751634,0.043343653,0.166666667,0.041666667,0.085889571,0.045751634,0.114942529,0
3.358364052,0.05,0.01,0.15,0.782178218,0,0,0.04,0.96,0,0.97,0.02,0,0.87,0.01,0,0,0,0,0.79,0,0.02,0.01,0.035365854,0.071428571,0.041763341,0,0.213213213,0,0.019607843,0.097560976,0.12755102,0.007692308,0,0.001937984,0,0.046482412,0.043699187,0.328358209,0.196581197,0.13848508,0.078125,0,0.163551402,0.048723898,0,0.029090909,0.073394495,0.06197479,0.016806723,0.120155039,0.013913043,0.106946984,0.163551402,0.002217295,0.021428571,0.237410072,0.055555556,0.133841132,0,0.07804878,0.052484255,0.132183908,0,0.097879282,0.002898551,0.021186441,0.067641682,0.051020408,0.073217726,0.172897196,0.00257732,0.050113895,0.076502732,0,0.163551402,0.246376812,0.005025126,0.087179487,0.14953271,0,0.041322314,0.002272727,0.001769912,0.12244898,0,0.163551402,0,0.003558719,0.073015873,0,0.10218509,0.139622642,0,0.163551402,0.015625,0.07860262,0.214723926,0,0.065753425,0.119047619,0.114068441,0.024793388,0.087064677,0.03358209,0,0.065517241,0.001459854,0.077021823,0.073170732,0.114795918,0.070175439,0.057722309,0.018,0.001683502,0.102831595,0.0625,0.05,0.090551181,0.18705036,0.035714286,0.098814229,0.168224299,0.003610108,0.010989011,0.213017751,0.025252525,0,0,0.044376435,0,0.01183432,0.074954296,0,0,0,0,0,0,0,0,0,0,0
3.308400084,0.96,0.02,0.02,0,0,1,0,0,0,0.74,0.26,0,0,0.01,0,0,0,0.56,0,0,0,0,0.052439024,0,0,0,0,0,0,0,0.043367347,0,0.043589744,0,0,0,0.113821138,0,0.222222222,0.303749044,0.029513889,0,0,0,0,0,0.027522936,0.017857143,0,0,0,0.425959781,0,0,0,0,0.041666667,0.028291621,0,0.042276423,0.156752974,0,0.061465721,0.014681892,0,0,0,0.089285714,0,0,0,0,0,0,0,0,0,0,0.11481976,0,0,0,0,0.043367347,0,0,0,0,0.136507937,0,0.410025707,0.065408805,0,0,0,0.113537118,0,0,0,0.055555556,0.076045627,0,0,0,0,0,0,0.011553273,0.019955654,0,0,0,0,0,0,0.013081395,0.136585366,0.035433071,0.215827338,0,0.051383399,0,0,0,0,0,0,0,0.019892884,0.023076923,0,0,0,0,0,0,0,0,0.026785714,0,0,0,0.034090909
3.187614255,0.99,0.01,0,0,0,0,0.97,0.03,0,0.95,0.05,0,0,0.01,0,0,0,0,0,0,0,0.05,0.024390244,0,0,0,0,0,0.007352941,0.010452962,0.028061224,0,0,0,0,0.007537688,0.025406504,0,0,0.067329763,0.435763889,0,0,0,0,0.040909091,0,0.024159664,0.029411765,0.011627907,0.005217391,0.103290676,0,0.006651885,0.021428571,0.043165468,0.037037037,0.183895539,0.010733453,0.004878049,0.067179846,0,0,0.106035889,0,0,0.010968921,0.015306122,0.011560694,0,0,0.013667426,0.016393443,0,0,0.043478261,0.015075377,0.030769231,0.154873164,0.010676157,0,0,0,0.035714286,0,0,0,0,0.063492063,0,0.065552699,0.155974843,0,0,0,0.026200873,0,0,0.021004566,0.107936508,0.125475285,0,0,0.014925373,0,0.010344828,0,0.039794608,0.013303769,0.028061224,0,0.009360374,0.016,0,0.029806259,0.029069767,0.020731707,0,0.010791367,0.015306122,0.033596838,0,0,0,0.017751479,0.015151515,0,0,0.153787299,0,0,0.014625229,0.018181818,0.019607843,0.019607843,0.019607843,0,0,0,0,0.019607843,0,0
3.113904942,0,0.69,0.3,0,0,0,0,0,1,0.83,0.17,0,0,1,0,0,0,0,0,0,0.96,0,0.340243902,0,0,0.291044776,0,0,0.022058824,0,0,0,0.3,0.226744186,0,0.271356784,0.12804878,0,0,0,0,0,0,0,0,0,0,0,0.056722689,0,0,0.123400366,0,0,0,0,0,0,0.386404293,0,0.283414976,0,0.29787234,0.337683524,0.339130435,0,0,0,0.242774566,0,0.324742268,0,0,0,0,0,0,0,0.156208278,0,0,0,0,0,0,0,0.43035343,0.448398577,0.028571429,0,0,0.124528302,0.291044776,0,0,0,0,0.3,0.016438356,0.042857143,0.159695817,0,0.291044776,0.38619403,0,0,0,0.196405648,0.259423503,0,0.228070175,0.322932917,0.234,0.196969697,0.187779434,0.052325581,0.043902439,0,0,0,0,0,0,0,0,0,0,0.43035343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.077661339,0.01,0.02,0.35,0.603960396,0,0,0.2,0.8,0,0.95,0.05,0,0.73,0.15,0.01,0,0,0,0.87,0,0.02,0.23,0.014634146,0.010204082,0.011600928,0.002487562,0.294294294,0,0,0.146341463,0.06122449,0.030769231,0,0.001937984,0,0.066582915,0.070121951,0.179104478,0.034188034,0.217291507,0.128472222,0,0.247663551,0.023201856,0,0.01,0.009174312,0.069327731,0.006302521,0.248062016,0.029565217,0.151736746,0.228971963,0.00443459,0.178571429,0.474820144,0.023148148,0.077257889,0,0.108943089,0.051784465,0.011494253,0.002364066,0.061990212,0.002898551,0.029661017,0.098720293,0.112244898,0.123314066,0.14953271,0.00257732,0.102505695,0.081967213,0,0.224299065,0.47826087,0.020100503,0.020512821,0.144192256,0.003558719,0,0.002272727,0,0.06122449,0.169642857,0.224299065,0.002079002,0,0.096825397,0,0.165167095,0.075471698,0,0.228971963,0.046875,0.004366812,0.300613497,0.002564103,0.103196347,0.131746032,0.186311787,0.140495868,0.126865672,0.076492537,0.019736842,0.14137931,0,0.011553273,0.137472284,0.053571429,0.099415205,0.082683307,0.018,0.003367003,0.152011923,0.013081395,0.002439024,0.007874016,0.021582734,0.056122449,0.015810277,0.275700935,0.018050542,0.016483516,0.355029586,0.005050505,0,0.002079002,0.011476664,0,0.017751479,0.100548446,0,0,0,0,0,0,0,0,0,0,0
3.013744997,0.8,0,0,0.198019802,1,0,0,0,0,1,0,0,0,0.8,0,0,0,0,0,0,0,0,0.13902439,0,0,0,0,0,0.279411765,0,0,0,0,0,0,0.14321608,0,0,0,0,0,0,0,0,0,0,0,0,0.716386555,0,0.19826087,0,0,0.503325942,0,0,0,0,0,0,0,0,0.269503546,0,0,0,0,0,0,0.53271028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40569395,0,0,0,0,0,0,0,0.497816594,0,0,0.415525114,0,0,0,0.28358209,0,0,0,0,0.146341463,0.252771619,0,0.222222222,0,0,0,0.169895678,0.165697674,0,0,0,0,0,0.53271028,0,0,0,0,0,0,0.260902831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.91,0.08,0,0,0,0,0.08,0.92,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.639303483,0,0,0,0,0,0,0.605128205,0.498062016,0,0.322864322,0.108739837,0,0,0,0,0,0,0,0,0.233636364,0,0,0,0,0,0.019195612,0,0,0,0,0,0,0.422182469,0,0.22463261,0,0.607565012,0.070146819,0.744927536,0,0,0,0.495183044,0,0,0,0,0,0,0,0,0,0.028037383,0,0,0,0,0,0,0,0,0,0,0,0,0.026415094,0.639303483,0,0,0,0,0.658974359,0,0,0,0,0.639303483,0,0,0,0,0,0,0,0.460038986,0.400936037,0,0.397306397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534303534,0.212700842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.8,0.2,0,0,0,0,1,0,1,0,0,0,0.8,0,0,0,0,0,0,0.8,0,0.213414634,0,0,0.348258706,0,0,0,0,0.089285714,0,0.358974359,0.271317829,0,0.175879397,0.214430894,0,0,0.026778883,0,0,0,0,0,0.031818182,0,0,0,0,0,0,0,0,0,0,0,0.229597388,0.18783542,0.170731707,0.172148355,0,0.330969267,0.114192496,0.405797101,0,0,0,0,0,0,0.239179954,0,0,0,0,0.175879397,0,0,0.37366548,0,0,0,0.089285714,0,0,0.291060291,0.622775801,0,0,0.022493573,0,0.348258706,0,0,0,0,0.358974359,0.159817352,0,0,0,0.348258706,0,0,0,0,0.224646983,0,0,0.272904483,0.218408736,0,0.235690236,0.260804769,0.254360465,0.213414634,0,0,0,0,0,0,0,0,0,0,0.291060291,0.241775057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.18,0.63,0.18,0,0,0,0,1,0,1,0,0,0,0.45,0,0,0,0,0,0,0.45,0,0.242682927,0,0,0.206467662,0,0,0,0,0,0,0.212820513,0.160852713,0,0.104271357,0.269308943,0,0,0.139250191,0,0,0,0,0,0.015454545,0,0,0,0,0,0.106032907,0,0,0,0,0,0.054406964,0.148479428,0.107317073,0.266620014,0,0.156028369,0.243066884,0.24057971,0,0,0,0,0,0,0.150341686,0,0,0,0,0.085427136,0,0.044058745,0.708185053,0,0,0,0,0,0,0.172557173,0.647686833,0,0,0.127892031,0.021383648,0.206467662,0,0,0,0,0.212820513,0.136073059,0.026984127,0.021546261,0,0.206467662,0.031716418,0,0,0,0.255455712,0,0,0.161793372,0.129485179,0,0.13973064,0.27123696,0.289244186,0.242682927,0,0,0.255102041,0,0,0,0,0,0,0,0.172557173,0.215761285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.14,0,0.29,0.564356436,0,0,0,0.36,0.64,1,0,0,0,0,0,0,0,0.07,0,0,0.07,0,0.048780488,0.409863946,0.225058005,0.007462687,0,0,0.014705882,0.038327526,0,0.046153846,0.007692308,0.005813953,0,0,0,0,0.11965812,0.017597552,0.211805556,0.209090909,0,0.197215777,0.159090909,0.030909091,0.051987768,0.280462185,0,0,0,0.021023766,0,0.019955654,0.021428571,0,0.027777778,0.058759521,0,0.069918699,0.007697691,0,0.007092199,0,0,0,0,0,0.011560694,0,0,0.097949886,0.076502732,0,0,0,0.070351759,0.18974359,0.037383178,0,0.280991736,0,0.03539823,0,0.026785714,0,0.006237006,0,0.014285714,0,0.014781491,0.017610063,0,0,0.046875,0.026200873,0,0,0.015525114,0.017460317,0.032953105,0.049586777,0.007462687,0.052238806,0.039473684,0.037931034,0.024817518,0.025673941,0,0,0,0,0.006,0.01010101,0.041728763,0.037790698,0.037804878,0.023622047,0.172661871,0,0.02173913,0,0.194945848,0.203296703,0,0,0,0.006237006,0.030604438,0,0.236686391,0,0,0,0,0,0,0,0,0.104294479,0,0.114942529,0
2.955805148,0.14,0.48,0.38,0,0,0.05,0.33,0.62,0,0.95,0.05,0,0.1,0,0,0,0,0.05,0.1,0,0.05,0,0.27195122,0,0,0,0,0,0,0.020905923,0,0,0.033333333,0,0,0.031407035,0.219512195,0.373134328,0.192307692,0.491201224,0.088541667,0,0,0.013921114,0,0,0.097859327,0.026260504,0,0,0.043478261,0,0,0.055432373,0,0,0.115740741,0.220892274,0,0.279674797,0.169349195,0.074712644,0.030732861,0.104404568,0,0.055084746,0.023765996,0.033163265,0.02504817,0,0,0.189066059,0.278688525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420951157,0.00754717,0,0,0,0,0,0,0.098630137,0.00952381,0.016476553,0,0.014925373,0.046641791,0,0.020689655,0,0.318356868,0.028824834,0,0,0.03900156,0.228,0.01010101,0,0.212209302,0.163414634,0.098425197,0.136690647,0.030612245,0.112648221,0,0,0,0,0,0,0,0,0,0,0.023765996,0,0,0,0,0,0,0,0,0,0,0
2.934174999,0.84,0.04,0,0.118811881,0.2,0.8,0,0,0,0.84,0.16,0,0,0,0,0.76,0,0,0,0,0,0,0.015853659,0.090136054,0,0,0,0,0,0,0,0,0,0,0,0,0.094512195,0,0.055555556,0.020657995,0.022569444,0,0,0,0,0.024545455,0.122324159,0.042016807,0,0,0,0.280621572,0,0,0,0,0,0.029379761,0,0.043902439,0.065080476,0,0,0.021207178,0,0,0,0,0,0,0,0.061503417,0.508196721,0.082317073,0,0,0,0,0.160213618,0,0.107438017,0,0,0,0.241071429,0,0,0,0.084126984,0,0.051413882,0.100628931,0,0,0.1015625,0.231441048,0,0,0,0.126984127,0.10139417,0,0,0,0.085526316,0,0,0.102695764,0,0,0,0,0.026,0,0.04023845,0.039244186,0.064634146,0,0.143884892,0.137755102,0.0256917,0,0.046931408,0.071428571,0,0,0,0,0.071155318,0,0.159763314,0,0.078787879,0,0,0,0,0,0,0,0,0,0
2.930305773,0.96,0.04,0,0,0,0,0,0.35,0.65,0.98,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085365854,0,0,0,0,0,0,0.048723898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914037,0,0.510569106,0.058782365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105527638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013496144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.927156529,0.61,0.34,0.05,0,0,1,0,0,0,0.93,0.07,0,0,0.4,0,0,0,0,0,0,0,0.74,0.054878049,0,0,0,0,0,0.012254902,0,0.005102041,0.015384615,0,0,0,0,0.161585366,0,0.008547009,0.191277735,0.052083333,0,0,0,0,0.06,0.272171254,0.067226891,0,0,0,0.446983547,0,0,0,0,0.092592593,0.10663765,0,0.185365854,0.1126662,0.040229885,0,0.014681892,0,0,0,0,0,0,0,0,0.038251366,0.006097561,0,0,0,0,0.17623498,0,0,0,0,0.005102041,0,0,0,0,0.212698413,0,0.382390746,0.094339623,0,0,0.0390625,0.087336245,0,0,0.176255708,0.076190476,0.183776933,0,0,0,0.032894737,0,0,0.025673941,0,0,0,0,0,0,0,0.065406977,0.024390244,0.338582677,0.017985612,0,0.12055336,0,0.007220217,0,0,0,0,0,0.072685539,0,0,0,0,0,0,0,0.00619195,0,0.005952381,0,0,0,0
2.871851766,0.67,0,0,0.326732673,0.67,0.33,0,0,0,0.83,0.17,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.086734694,0,0,0,0,0.042713568,0.034552846,0,0.286324786,0.013006886,0,0.154545455,0,0,0.193181818,0.015454545,0.152905199,0.140756303,0,0,0,0.061243144,0,0.037694013,0,0,0.078703704,0.109902067,0,0.190243902,0.011896431,0,0,0.027732463,0,0,0,0,0.19460501,0,0,0.113895216,0,0.103658537,0,0,0.085427136,0.087179487,0.089452603,0,0,0,0,0.086734694,0,0,0,0,0.133333333,0,0.075192802,0.062893082,0,0,0.265625,0,0,0,0.061187215,0.053968254,0.021546261,0,0,0,0,0.05862069,0,0,0,0,0,0.053042122,0,0,0,0,0,0,0.122302158,0,0.264822134,0,0.061371841,0,0,0,0,0,0.064269319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.821787334,0,0,0.67,0.326732673,0,0,0,0,1,0.89,0.11,0,0.9,0.1,0,0,0,0,1,0,0,0,0.156097561,0,0,0,0.321321321,0,0.026960784,0,0,0,0.274358974,0,0,0.134422111,0,0,0,0.00841622,0,0,0.5,0,0,0,0,0,0.268907563,0.414728682,0.166956522,0.039305302,0.5,0,0,0,0,0.022850925,0,0,0.089573128,0,0,0.086460033,0,0.453389831,0.195612431,0,0.184971098,0.546728972,0,0.025056948,0,0,0.5,0,0,0,0.042723632,0.341637011,0,0,0,0,0,0.5,0,0.074733096,0,0,0.007069409,0,0.266169154,0.5,0,0.048034934,0,0,0,0,0,0,0.266169154,0.020522388,0,0,0,0.137355584,0.237250554,0,0.208576998,0.166926677,0,0,0.159463487,0.17005814,0.025609756,0,0.384892086,0,0,0.546728972,0.039711191,0,0,0,0,0,0.00841622,0,0,0.254113346,0,0,0,0,0,0,0.318452381,0,0,0,0
2.789231743,0,1,0,0,0,0,0.67,0.33,0,0.93,0.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.726368159,0,0,0,0,0,0,0,0.565891473,0,0.342964824,0.296747967,0,0,0,0,0,0,0,0,0.017272727,0,0,0,0,0,0,0,0,0,0,0,0,0.52236136,0,0.204338698,0,0,0,0.28115942,0.991525424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607068607,0,0,0,0,0,0.726368159,0,0,0,0,0.748717949,0,0,0,0,0.726368159,0.145522388,0,0,0,0,0,0,0.532163743,0.425897036,0,0.491582492,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648648649,0.044376435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.715106244,0.09,0,0.09,0.821782178,0,0.06,0.82,0.12,0,1,0,0,0.06,0.03,0,0,0.71,0,0.82,0,0,0,0.057317073,0.010204082,0.030162413,0,0.138138138,0.012738854,0.004901961,0.017421603,0.096938776,0,0.005128205,0,0.01242236,0.051507538,0.06402439,0,0.012820513,0.102524866,0.046875,0,0.200934579,0.039443155,0,0.008181818,0.01529052,0.014705882,0.081932773,0.019379845,0.100869565,0.072212066,0.200934579,0.028824834,0.092857143,0.330935252,0.009259259,0.207834603,0.003577818,0.081300813,0.11616515,0,0.004728132,0.208809135,0,0.072033898,0.005484461,0.012755102,0.011560694,0.191588785,0,0.054669704,0.016393443,0,0.200934579,0.036231884,0.140703518,0.01025641,0.082777036,0,0,0.088636364,0,0.158163265,0,0.200934579,0,0.010676157,0.017460317,0.012738854,0.087403599,0.13836478,0.004975124,0.200934579,0.046875,0.205240175,0.018404908,0,0.182648402,0.057142857,0.08365019,0,0.106965174,0.01119403,0,0.017241379,0,0.007702182,0.00443459,0.109693878,0.083820663,0.004680187,0.006,0.005050505,0.074515648,0.00872093,0.006097561,0,0,0.066326531,0.081027668,0.200934579,0,0,0.017751479,0.388888889,0.012578616,0,0.021423106,0,0,0.109689214,0.012121212,0,0,0,0,0,0,0,0,0,0
