Groups,Size
489,average
489,average
490,average
490,average
490,large
490,large
490,large
490,average
490,large
491,large
491,large
491,large
491,large
491,large
491,large
491,large
492,average
492,large
492,large
492,large
492,large
492,large
492,large
493,large
493,large
493,smallest
493,smallest
493,smallest
493,smallest
493,smallest
494,large
494,large
494,large
494,large
494,large
494,large
494,large
495,smallest
495,smallest
495,smallest
495,smallest
495,smallest
495,smallest
495,smallest
496,small
496,small
496,small
496,small
496,average
496,small
496,small
497,smallest
497,smallest
497,smallest
497,smallest
497,smallest
497,smallest
497,smallest
498,small
498,small
498,small
498,small
498,small
498,small
498,small
499,smallest
499,smallest
499,smallest
499,smallest
499,smallest
499,smallest
499,smallest
500,average
500,small
500,small
500,small
500,small
500,small
500,small
501,large
501,average
501,average
501,average
501,large
501,large
501,large
502,large
502,large
502,large
502,average
502,average
502,small
502,small
503,smallest
503,smallest
503,smallest
503,smallest
503,smallest
503,smallest
503,smallest
504,smallest
504,smallest
504,smallest
504,small
504,small
504,small
504,small
505,small
505,small
505,small
505,small
505,small
505,small
505,small
506,smallest
506,smallest
506,smallest
506,smallest
506,smallest
506,smallest
506,small
507,smallest
507,smallest
507,smallest
507,smallest
507,smallest
507,smallest
507,smallest
508,smallest
508,smallest
508,smallest
508,smallest
508,smallest
508,smallest
508,smallest
509,large
509,large
509,large
509,large
509,large
509,large
509,large
510,smallest
510,smallest
510,smallest
510,smallest
510,smallest
510,smallest
510,smallest
511,large
511,large
511,large
511,large
511,large
511,large
511,large
512,smallest
512,smallest
512,smallest
512,smallest
512,small
512,small
512,small
513,smallest
513,smallest
513,smallest
513,smallest
513,smallest
513,smallest
513,smallest
514,smallest
514,smallest
514,smallest
514,smallest
514,smallest
514,smallest
514,smallest
515,average
515,average
515,average
515,average
515,average
515,average
515,average
516,large
516,large
516,large
516,large
516,large
516,large
516,large
517,smallest
517,small
517,small
517,small
517,small
517,small
517,small
518,large
518,large
518,large
518,large
518,large
518,large
518,large
519,smallest
519,smallest
519,smallest
519,smallest
519,smallest
519,smallest
519,smallest
520,small
520,small
520,small
520,small
520,small
520,small
520,small
521,smallest
521,smallest
521,smallest
521,smallest
521,smallest
521,smallest
521,smallest
522,small
522,average
522,average
522,average
522,average
522,large
522,large
523,small
523,small
523,small
523,small
523,small
523,small
523,small
524,average
524,average
524,average
524,average
524,average
524,small
524,average
525,large
525,large
525,large
525,large
525,large
525,average
525,average
526,small
526,small
526,small
526,small
526,small
526,small
526,small
527,large
527,large
527,large
527,large
527,large
527,large
527,large
528,average
528,large
528,average
528,average
528,average
528,average
528,average
529,small
529,small
529,small
529,small
529,small
529,small
529,small
530,large
530,average
530,large
530,large
530,small
530,smallest
531,small
531,small
531,average
531,small
531,large
531,smallest
532,average
532,small
532,small
532,small
532,small
532,smallest
533,smallest
533,smallest
533,smallest
533,smallest
533,smallest
533,smallest
534,large
534,large
534,large
534,large
534,large
534,large
535,large
535,large
535,smallest
535,smallest
535,smallest
535,smallest
536,smallest
536,average
536,small
536,smallest
536,smallest
536,smallest
537,small
537,small
537,small
537,average
537,average
537,average
538,smallest
538,smallest
538,smallest
538,small
538,smallest
538,smallest
539,average
539,average
539,average
539,small
539,small
539,average
540,large
540,large
540,large
540,large
540,large
540,large
541,large
541,large
541,large
541,large
541,large
541,large
542,average
542,average
542,large
542,average
542,average
542,average
543,small
543,small
543,small
543,small
543,small
543,small
544,small
544,average
544,small
544,average
544,smallest
544,smallest
545,smallest
545,smallest
545,smallest
545,smallest
545,smallest
545,smallest
546,small
546,smallest
546,smallest
546,smallest
546,small
546,smallest
547,small
547,small
547,small
547,small
547,small
547,small
548,average
548,average
548,large
548,small
548,large
548,average
549,large
549,large
549,large
549,large
549,large
549,large
550,average
550,large
550,average
550,average
550,average
550,average
551,small
551,small
551,small
551,large
551,small
551,small
552,small
552,average
552,small
552,small
552,small
552,small
553,average
553,average
553,average
553,average
553,large
553,average
554,small
554,small
554,smallest
554,smallest
554,smallest
554,small
555,average
555,average
555,average
555,large
555,large
555,large
556,small
556,small
556,average
556,average
556,small
556,small
557,large
557,average
557,average
557,average
557,small
557,large
558,smallest
558,smallest
558,smallest
558,smallest
558,smallest
558,smallest
559,large
559,large
559,large
559,large
559,large
559,large
560,smallest
560,smallest
560,smallest
560,smallest
560,smallest
560,smallest
561,small
561,small
561,small
561,small
561,small
561,small
562,average
562,average
562,average
562,large
562,large
562,average
563,average
563,small
563,average
563,large
563,average
563,average
564,large
564,average
564,large
564,large
564,large
564,large
565,average
565,average
565,average
565,average
565,average
565,average
566,average
566,average
566,small
566,average
566,average
566,small
567,large
567,large
567,large
567,large
567,large
567,average
568,large
568,large
568,average
568,large
568,large
568,large
569,smallest
569,smallest
569,smallest
569,smallest
569,small
569,smallest
570,large
570,average
570,average
570,large
570,large
570,large
571,smallest
571,smallest
571,smallest
571,smallest
571,smallest
571,smallest
572,large
572,large
572,large
572,large
572,large
572,large
573,small
573,small
573,small
573,small
573,small
573,small
574,large
574,large
574,large
574,large
574,large
574,large
575,average
575,average
575,average
575,average
575,large
575,average
576,small
576,large
576,large
576,large
576,large
576,small
577,small
577,small
577,small
577,small
577,small
577,small
578,smallest
578,smallest
578,smallest
578,smallest
578,smallest
578,smallest
579,large
579,large
579,large
579,large
579,large
579,large
580,large
580,large
580,large
580,large
580,large
580,large
581,smallest
581,smallest
581,smallest
581,smallest
581,smallest
581,smallest
582,large
582,average
582,average
582,average
582,average
582,average
583,small
583,small
583,small
583,small
583,small
583,small
584,smallest
584,smallest
584,smallest
584,smallest
584,smallest
584,smallest
585,small
585,small
585,small
585,small
585,small
585,small
586,average
586,average
586,average
586,average
586,average
586,average
587,average
587,average
587,average
587,average
587,average
587,average
588,large
588,large
588,large
588,large
588,large
588,large
589,average
589,average
589,average
589,average
589,average
589,average
590,average
590,average
590,average
590,average
590,average
590,average
591,smallest
591,smallest
591,smallest
591,smallest
591,smallest
591,smallest
592,small
592,small
592,small
592,small
592,small
592,small
593,smallest
593,smallest
593,smallest
593,smallest
593,smallest
593,smallest
594,large
594,large
594,large
594,large
594,large
594,large
595,small
595,small
595,small
595,small
595,small
595,small
596,average
596,small
596,average
596,smallest
596,small
596,average
597,average
