NCBI_ID,Groups,phylum,class,order,family,genus
CP061690.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
CP119221.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_LN997847.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP015621.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP087302.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP051212.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP032106.2,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP044454.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
CP046598.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP039152.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP072554.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP044476.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP061707.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP077373.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
CP119231.1,259,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Moraxellales,family_Moraxellaceae,genus_Acinetobacter
NZ_CP083600.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Macrococcus
NZ_CP083606.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Macrococcus
NZ_CP062373.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP029628.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP062363.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP093931.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP060142.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP065516.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
CP096533.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP065798.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
CP119110.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP028164.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094784.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_AP019752.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP094759.1,260,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Staphylococcaceae,genus_Staphylococcus
NZ_CP026218.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP028565.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP089443.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP091084.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_AP022449.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_AP026404.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP089239.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP027173.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_AP024950.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_AP023402.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_AP024405.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP097845.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP097844.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pseudomonadales,family_Pseudomonadaceae,genus_Pseudomonas
NZ_CP058133.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP026230.1,261,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP086670.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP094996.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP104671.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Escherichia
NZ_CP056378.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP085775.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_CP083861.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_AP022456.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
OW967880.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Yersiniaceae,genus_Serratia
NZ_CP072955.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_CP072964.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Enterobacter
NZ_CP084815.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP056247.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_AP022404.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Citrobacter
NZ_LR890219.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP113793.1,262,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Enterobacteriaceae,genus_Klebsiella
NZ_CP119544.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Morganellaceae,genus_Providencia
NZ_CP119550.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Morganellaceae,genus_Providencia
NZ_CP119557.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Enterobacterales,family_Morganellaceae,genus_Providencia
NZ_CP097378.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pasteurellales,family_Pasteurellaceae,genus_Actinobacillus
NZ_CP077724.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pasteurellales,family_Pasteurellaceae,genus_Pasteurella
NZ_CP071492.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pasteurellales,family_Pasteurellaceae,genus_Glaesserella
NZ_CP071699.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Pasteurellales,family_Pasteurellaceae,genus_Actinobacillus
NZ_CP068629.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Vibrionales,family_Vibrionaceae,genus_Vibrio
NZ_AP025157.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Vibrionales,family_Vibrionaceae,genus_Vibrio
NZ_AP025154.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Vibrionales,family_Vibrionaceae,genus_Vibrio
NZ_CP025539.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Vibrionales,family_Vibrionaceae,genus_Vibrio
CP030801.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Vibrionales,family_Vibrionaceae,genus_Vibrio
NZ_CP034301.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Vibrionales,family_Vibrionaceae,genus_Vibrio
NZ_CP014052.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Vibrionales,family_Vibrionaceae,genus_Vibrio
NZ_CP034238.1,263,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Vibrionales,family_Vibrionaceae,genus_Aliivibrio
NZ_AP026373.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_AP024141.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP022174.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP022185.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP085540.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NC_004924.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_AP022285.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP013180.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP013968.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP110649.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP085541.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP048227.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
CP116266.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP109910.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
CP116262.1,264,phylum_Pseudomonadota,class_Gammaproteobacteria,order_Aeromonadales,family_Aeromonadaceae,genus_Aeromonas
NZ_CP015794.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_000957.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP015962.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP017210.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_017399.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_001904.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP094606.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_015911.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP031399.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
CP002267.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP074072.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NC_017406.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP094592.1,265,phylum_Spirochaetota,class_Spirochaetia,order_Spirochaetales,family_Borreliaceae,genus_Borreliella
NZ_CP051485.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP019461.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP019462.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP019463.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP019464.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP027298.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP027296.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP019460.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP019459.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP049946.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
CP077967.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP097323.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP080648.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
CP040467.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP034352.1,266,phylum_Actinomycetota,class_Actinomycetes,order_Kitasatosporales,family_Streptomycetaceae,genus_Streptomyces
NZ_CP083127.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP066191.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP010096.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP083110.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP083094.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_AP014870.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP004882.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP083152.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP011355.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP083093.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP083141.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP045027.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP009346.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP083122.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
CP116315.1,267,phylum_Bacillota,class_Bacilli,order_Bacillales,family_Bacillaceae,genus_Bacillus
NZ_CP010955.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingobium
CP080436.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingomonas
CP080434.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingomonas
NZ_CP084401.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingobium
NZ_CP084410.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingobium
NZ_CP041019.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingobium
NZ_CP018224.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Tardibacter
NZ_CP047221.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingobium
CP060125.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingobium
NZ_CP013267.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingobium
NZ_AP018819.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingomonas
NZ_CP102388.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingopyxis
CP117473.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Sphingobium
NZ_CP039696.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Novosphingobium
CP021184.1,268,phylum_Pseudomonadota,class_Alphaproteobacteria,order_Sphingomonadales,family_Sphingomonadaceae,genus_Rhizorhabdus
NZ_CP018792.1,269,phylum_Campylobacterota,class_Epsilonproteobacteria,order_Campylobacterales,family_Campylobacteraceae,genus_Campylobacter
NZ_CP018794.1,269,phylum_Campylobacterota,class_Epsilonproteobacteria,order_Campylobacterales,family_Campylobacteraceae,genus_Campylobacter
NZ_CP008809.1,269,phylum_Campylobacterota,class_Epsilonproteobacteria,order_Campylobacterales,family_Campylobacteraceae,genus_Campylobacter
NZ_CP059444.1,269,phylum_Campylobacterota,class_Epsilonproteobacteria,order_Campylobacterales,family_Campylobacteraceae,genus_Campylobacter
NZ_CP008812.1,269,phylum_Campylobacterota,class_Epsilonproteobacteria,order_Campylobacterales,family_Campylobacteraceae,genus_Campylobacter
NZ_CP043436.1,269,phylum_Campylobacterota,class_Epsilonproteobacteria,order_Campylobacterales,family_Campylobacteraceae,genus_Campylobacter
NZ_CP007001.1,269,phylum_Campylobacterota,class_Epsilonproteobacteria,order_Campylobacterales,family_Campylobacteraceae,genus_Campylobacter
NZ_CP059435.1,269,phylum_Campylobacterota,class_Epsilonproteobacteria,order_Campylobacterales,family_Campylobacteraceae,genus_Campylobacter
